order_id,merchant_id,customer_id,order_status,is_test,ordered_at,paid_at
O000326,M03931,C017728,shipped,,2025-02-02T04:03:39,2025-02-02T05:28:39
O000327,M00498,C019509,shipped,,2025-11-10T17:28:50,2025-11-10T18:07:50
O000328,M00833,C015244,shipped,,2024-11-02T01:05:27,2024-11-02T01:56:27
O000329,M03464,C009860,shipped,,2025-01-15T01:51:10,2025-01-15T02:08:10
O000330,M04202,C004139,shipped,,2025-06-17T15:46:12,2025-06-17T17:44:12
O000331,M04592,C008443,shipped,,2025-06-12T20:18:29,2025-06-12T21:27:29
O000332,M04563,C002128,shipped,,2025-01-07T09:42:40,2025-01-07T10:32:40
O000333,M00895,C007811,shipped,,2024-12-31T09:48:50,2024-12-31T10:00:50
O000334,M00588,C016409,shipped,,2025-04-07T00:07:14,2025-04-07T01:51:14
O000335,M03344,C012858,shipped,,2025-09-16T17:21:21,2025-09-16T17:28:21
O000336,M01067,C013757,shipped,,2026-04-02T03:28:18,2026-04-02T04:54:18
O000337,M01871,C011333,pending,,2026-01-02T05:25:38,2026-01-02T07:06:38
O000338,M04548,C011905,shipped,,2026-01-26T05:52:02,2026-01-26T06:52:02
O000339,M02682,C014632,pending,,2025-07-10T15:32:47,2025-07-10T17:14:47
O000340,M04786,C008743,shipped,,2025-04-28T18:45:46,2025-04-28T20:38:46
O000341,M03022,C017797,shipped,,2025-10-23T15:44:08,2025-10-23T17:23:08
O000342,M04003,C009950,shipped,false,2026-01-11T09:32:16,2026-01-11T09:58:16
O000343,M00474,C013906,shipped,,2025-07-26T22:05:14,2025-07-26T22:42:14
O000344,M04928,C016512,shipped,,2025-06-28T18:30:15,2025-06-28T18:51:15
O000345,M00825,C003003,shipped,,2026-01-02T10:47:44,2026-01-02T11:13:44
O000346,M00791,C002973,cancelled,,2026-03-28T15:35:16,
O000347,M04193,C013022,shipped,,2025-09-04T08:11:01,2025-09-04T08:39:01
O000348,M03026,C013559,shipped,,2025-05-01T10:31:13,2025-05-01T11:33:13
O000349,M02440,C001655,partially_shipped,,2025-07-07T12:36:21,2025-07-07T13:08:21
O000350,M02789,C002376,shipped,,2025-10-10T08:11:56,2025-10-10T08:12:56
O000351,M00479,C000437,shipped,,2025-07-11T07:25:29,2025-07-11T09:18:29
O000352,M03527,C003711,shipped,,2025-05-07T12:55:33,2025-05-07T13:26:33
O000353,M02447,C005665,shipped,,2025-04-14T00:19:49,2025-04-14T00:32:49
O000354,M00219,C003858,shipped,,2025-06-03T09:26:09,2025-06-03T11:08:09
O000355,M04471,C015763,shipped,,2024-12-12T19:41:04,2024-12-12T20:46:04
O000356,M04209,C014464,shipped,,2025-12-31T02:30:09,2025-12-31T03:36:09
O000357,M01930,C008970,shipped,,2026-02-22T11:09:41,2026-02-22T11:41:41
O000358,M01207,C016637,shipped,,2025-11-21T02:51:42,2025-11-21T04:05:42
O000359,M02357,C011793,shipped,,2026-03-05T20:24:44,2026-03-05T20:40:44
O000360,M03854,C018668,shipped,,2025-09-20T19:49:50,2025-09-20T20:38:50
O000361,M00438,C003496,shipped,,2025-10-19T19:52:22,2025-10-19T21:48:22
O000362,M03309,C017544,shipped,,2025-08-26T02:26:47,2025-08-26T04:02:47
O000363,M01683,C017436,shipped,,2025-04-20T14:52:14,2025-04-20T15:59:14
O000364,M03683,C010871,shipped,,2025-01-21T14:30:25,2025-01-21T15:57:25
O000365,M02121,C007186,shipped,,2025-01-02T01:53:46,2025-01-02T02:32:46
O000366,M00521,C001300,shipped,,2025-12-14T14:30:23,2025-12-14T16:16:23
O000367,M04354,C008036,shipped,,2025-04-09T19:21:43,2025-04-09T20:00:43
O000368,M02728,C003783,shipped,,2026-03-15T19:10:53,2026-03-15T19:57:53
O000369,M04759,C005067,shipped,,2025-03-17T20:50:18,2025-03-17T20:56:18
O000370,M02430,C001934,shipped,,2025-05-17T22:06:14,2025-05-17T23:05:14
O000371,M04906,C004826,shipped,,2025-06-19T14:17:50,2025-06-19T15:43:50
O000372,M01055,C003306,shipped,,2025-10-12T06:26:45,2025-10-12T06:31:45
O000373,M02478,C002996,shipped,,2025-05-27T03:53:09,2025-05-27T03:54:09
O000374,M01887,C015558,cancelled,,2026-01-11T22:08:18,
O000375,M04942,C009538,shipped,,2025-06-15T10:17:30,2025-06-15T10:38:30
O000376,M00687,C018740,shipped,,2026-03-24T22:41:49,2026-03-24T23:13:49
O000377,M03788,C001506,shipped,,2026-01-21T20:38:57,2026-01-21T21:57:57
O000378,M03543,C018746,shipped,,2024-12-21T18:50:27,2024-12-21T19:36:27
O000379,M01688,C011901,shipped,,2024-12-19T11:15:14,2024-12-19T13:11:14
O000380,M03710,C010194,shipped,,2025-10-03T22:27:29,2025-10-04T00:08:29
O000381,M00214,C016971,shipped,,2026-02-26T01:13:40,2026-02-26T02:26:40
O000382,M04242,C005478,shipped,,2025-03-05T04:11:05,2025-03-05T04:38:05
O000383,M00668,C019587,shipped,,2025-10-21T10:19:08,2025-10-21T11:27:08
O000384,M02094,C017125,shipped,,2025-03-09T09:21:41,2025-03-09T10:48:41
O000385,M01281,C011694,shipped,,2024-12-02T23:25:14,2024-12-02T23:30:14
O000386,M04208,C015701,shipped,,2025-09-11T10:28:00,2025-09-11T12:17:00
O000387,M03182,C015951,shipped,,2025-01-19T13:40:24,2025-01-19T15:11:24
O000388,M02356,C017259,shipped,,2025-09-30T08:26:16,2025-09-30T08:55:16
O000389,M01833,C005630,shipped,,2025-12-21T02:36:47,2025-12-21T03:21:47
O000390,M04808,C000836,shipped,,2025-11-04T08:12:11,2025-11-04T10:07:11
O000391,M02107,C017178,shipped,,2025-08-17T01:30:24,2025-08-17T02:17:24
O000392,M00734,C009891,shipped,,2025-02-10T14:48:49,2025-02-10T16:20:49
O000393,M01882,C002279,shipped,,2025-06-28T17:52:24,2025-06-28T19:21:24
O000394,M04924,C014004,shipped,,2025-03-16T03:19:10,2025-03-16T04:50:10
O000395,M04868,C015993,shipped,,2026-03-02T11:07:15,2026-03-02T11:08:15
O000396,M01690,C005559,shipped,,2025-10-12T13:45:38,2025-10-12T15:03:38
O000397,M01314,C014917,shipped,,2025-06-13T13:49:06,2025-06-13T14:51:06
O000398,M01547,C004964,shipped,,2026-02-27T08:00:56,2026-02-27T09:04:56
O000399,M03888,C004335,partially_shipped,,2025-06-18T14:07:07,2025-06-18T14:50:07
O000400,M02018,C005033,shipped,,2025-11-28T16:55:22,2025-11-28T17:50:22
O000401,M02031,C005150,shipped,,2025-04-20T06:12:48,2025-04-20T07:27:48
O000402,M02390,C001013,shipped,,2025-10-01T06:25:44,2025-10-01T07:26:44
O000403,M00004,C001077,cancelled,,2026-01-09T12:10:56,
O000404,M01107,C018329,shipped,,2025-03-15T00:39:58,2025-03-15T02:06:58
O000405,M04105,C000360,shipped,,2025-02-11T17:15:23,2025-02-11T17:23:23
O000406,M02307,C007112,pending,,2025-12-14T22:22:39,2025-12-14T23:53:39
O000407,M04876,C011820,shipped,,2025-10-16T20:46:03,2025-10-16T22:04:03
O000408,M01317,C008932,partially_shipped,,2025-02-28T18:02:37,2025-02-28T19:16:37
O000409,M01632,C007039,shipped,,2025-11-06T22:10:51,2025-11-06T22:17:51
O000410,M00857,C005935,pending,,2025-11-09T07:51:38,2025-11-09T08:29:38
O000411,M02024,C017391,shipped,,2025-08-04T12:16:31,2025-08-04T13:37:31
O000412,M01133,C007918,shipped,,2025-01-28T09:35:55,2025-01-28T09:59:55
O000413,M03089,C004443,cancelled,,2025-08-17T11:31:56,
O000414,M02625,C010582,shipped,,2026-01-05T20:30:48,2026-01-05T21:15:48
O000415,M02852,C007026,shipped,,2025-03-18T20:11:48,2025-03-18T20:24:48
O000416,M00939,C004570,shipped,,2025-03-29T13:32:43,2025-03-29T15:29:43
O000417,M01564,C019150,shipped,,2024-12-23T05:48:51,2024-12-23T05:55:51
O000418,M03468,C004781,shipped,,2025-07-16T07:58:54,2025-07-16T08:36:54
O000419,M03767,C003869,shipped,,2025-11-21T06:33:25,2025-11-21T08:12:25
O000420,M03913,C001610,shipped,,2025-06-17T22:18:28,2025-06-17T23:19:28
O000421,M00149,C010325,shipped,,2025-12-21T11:27:17,2025-12-21T11:50:17
O000422,M04050,C017318,shipped,,2026-01-30T04:21:56,2026-01-30T06:08:56
O000423,M04371,C007208,shipped,,2026-03-15T06:46:02,2026-03-15T07:56:02
O000424,M02635,C016396,shipped,,2026-02-28T22:21:43,2026-03-01T00:12:43
O000425,M01780,C000273,shipped,,2025-12-22T22:10:51,2025-12-22T22:25:51
O000426,M00831,C003995,shipped,,2025-12-18T04:58:26,2025-12-18T06:50:26
O000427,M00494,C008606,shipped,,2026-04-06T09:51:38,2026-04-06T10:32:38
O000428,M04247,C015310,partially_shipped,,2025-09-17T17:57:55,2025-09-17T19:16:55
O000429,M03123,C013144,shipped,,2025-07-26T04:59:36,2025-07-26T06:04:36
O000430,M03614,C006554,pending,,2025-02-10T21:13:29,2025-02-10T21:23:29
O000431,M04413,C000115,shipped,,2025-04-10T03:36:33,2025-04-10T03:56:33
O000432,M03023,C020000,shipped,,2025-04-05T03:35:06,2025-04-05T03:39:06
O000433,M03225,C004114,pending,true,2026-01-29T10:04:28,2026-01-29T11:39:28
O000434,M02905,C005602,shipped,,2025-06-19T16:42:41,2025-06-19T18:40:41
O000435,M00273,C007109,shipped,,2025-06-09T04:55:49,2025-06-09T05:43:49
O000436,M02524,C001922,partially_shipped,,2024-12-02T17:05:29,2024-12-02T18:00:29
O000437,M03432,C016011,shipped,,2025-08-03T09:30:55,2025-08-03T10:30:55
O000438,M00140,C016603,partially_shipped,,2026-01-02T19:54:36,2026-01-02T21:32:36
O000439,M03647,C000466,cancelled,,2025-02-19T20:17:52,
O000440,M01474,C019568,partially_shipped,,2025-01-01T05:07:37,2025-01-01T06:49:37
O000441,M03309,C004021,shipped,,2025-05-18T00:24:18,2025-05-18T00:42:18
O000442,M00980,C000284,pending,,2026-02-10T08:52:54,2026-02-10T09:47:54
O000443,M04080,C007231,shipped,,2024-11-12T17:20:38,2024-11-12T17:53:38
O000444,M03714,C003898,shipped,,2026-01-11T12:01:23,2026-01-11T13:05:23
O000445,M03061,C001474,shipped,,2026-04-01T04:30:40,2026-04-01T05:10:40
O000446,M01824,C008291,shipped,,2024-12-27T13:44:26,2024-12-27T14:37:26
O000447,M03443,C008434,shipped,,2025-01-03T17:12:36,2025-01-03T19:04:36
O000448,M02796,C007195,shipped,,2024-12-25T10:45:44,2024-12-25T12:14:44
O000449,M01648,C015092,shipped,,2025-04-16T05:42:56,2025-04-16T07:22:56
O000450,M03102,C016194,shipped,,2025-01-17T18:50:40,2025-01-17T19:26:40
O000451,M01875,C012164,cancelled,,2025-06-25T17:48:14,
O000452,M03320,C012967,shipped,,2025-07-26T05:22:35,2025-07-26T05:37:35
O000453,M04072,C006791,shipped,,2025-10-04T13:18:07,2025-10-04T14:35:07
O000454,M01054,C014866,shipped,,2025-08-23T03:00:18,2025-08-23T04:49:18
O000455,M03647,C019790,cancelled,,2026-01-15T10:00:38,
O000456,M03114,C006877,shipped,,2025-06-03T08:44:24,2025-06-03T09:01:24
O000457,M04794,C013804,shipped,,2026-02-05T06:41:47,2026-02-05T08:07:47
O000458,M00769,C015720,pending,,2025-10-16T13:50:51,2025-10-16T15:50:51
O000459,M04730,C010723,shipped,,2025-07-12T18:00:02,2025-07-12T18:06:02
O000460,M00657,C013786,shipped,,2025-05-03T00:43:37,2025-05-03T01:12:37
O000461,M01211,C010781,shipped,,2025-09-05T19:00:51,2025-09-05T19:12:51
O000462,M03256,C008624,shipped,,2025-09-21T18:38:57,2025-09-21T19:01:57
O000463,M00881,C016875,shipped,,2025-06-27T17:56:15,2025-06-27T19:22:15
O000464,M00215,C015950,pending,,2025-12-20T07:17:28,2025-12-20T07:52:28
O000465,M02424,C000920,shipped,,2026-04-16T07:09:36,2026-04-16T08:29:36
O000466,M01042,C000820,shipped,,2025-08-22T05:46:13,2025-08-22T07:26:13
O000467,M00689,C017286,shipped,true,2025-10-30T05:11:01,2025-10-30T06:00:01
O000468,M00574,C009318,shipped,,2026-03-05T13:59:21,2026-03-05T14:29:21
O000469,M00289,C010452,shipped,,2025-06-14T20:36:48,2025-06-14T20:46:48
O000470,M01830,C007414,shipped,,2025-02-02T03:29:36,2025-02-02T04:14:36
O000471,M00951,C012974,pending,,2025-08-17T17:50:04,2025-08-17T18:49:04
O000472,M00282,C018656,shipped,,2024-11-16T03:25:00,2024-11-16T03:48:00
O000473,M04833,C011961,shipped,,2025-11-08T12:12:18,2025-11-08T14:02:18
O000474,M01431,C001790,shipped,,2025-09-16T01:59:22,2025-09-16T02:22:22
O000475,M01991,C018902,pending,,2025-04-13T05:09:25,2025-04-13T06:47:25
O000476,M04384,C018175,shipped,,2025-08-08T23:48:05,2025-08-09T00:54:05
O000477,M01155,C008143,shipped,,2024-12-21T13:18:14,2024-12-21T14:23:14
O000478,M03714,C018398,partially_shipped,,2024-11-05T11:15:06,2024-11-05T12:18:06
O000479,M00820,C000116,shipped,,2025-07-25T02:39:29,2025-07-25T03:39:29
O000480,M04510,C019146,shipped,,2025-05-25T18:26:40,2025-05-25T19:41:40
O000481,M00215,C017190,shipped,,2026-04-09T11:28:10,2026-04-09T12:43:10
O000482,M01361,C006997,shipped,,2026-01-17T09:18:26,2026-01-17T10:38:26
O000483,M01244,C010823,shipped,true,2025-12-08T07:50:10,2025-12-08T09:09:10
O000484,M01618,C012840,shipped,true,2025-05-29T23:02:53,2025-05-29T23:35:53
O000485,M00251,C009917,partially_shipped,,2025-06-23T15:17:33,2025-06-23T16:55:33
O000486,M03464,C009697,shipped,,2024-11-30T13:08:57,2024-11-30T13:40:57
O000487,M01565,C006818,shipped,,2025-12-17T21:57:43,2025-12-17T22:29:43
O000488,M01438,C000659,pending,,2025-06-11T04:58:16,2025-06-11T06:44:16
O000489,M02484,C000604,shipped,,2025-05-24T23:12:07,2025-05-25T00:40:07
O000490,M00229,C000185,shipped,true,2025-01-03T06:54:28,2025-01-03T08:45:28
O000491,M00495,C008480,shipped,,2025-05-06T08:32:59,2025-05-06T10:05:59
O000492,M03838,C019397,shipped,,2025-05-12T19:07:52,2025-05-12T20:22:52
O000493,M04056,C004024,shipped,,2025-01-06T10:17:12,2025-01-06T10:32:12
O000494,M00042,C004192,shipped,,2025-11-10T02:14:23,2025-11-10T03:32:23
O000495,M04868,C018702,shipped,,2026-03-26T07:39:14,2026-03-26T08:05:14
O000496,M04709,C009318,shipped,,2025-02-06T01:23:40,2025-02-06T03:04:40
O000497,M04629,C006662,shipped,,2025-06-11T21:42:24,2025-06-11T22:16:24
O000498,M01729,C001049,shipped,,2025-02-05T05:53:56,2025-02-05T06:18:56
O000499,M03904,C003119,pending,,2026-03-30T16:01:56,2026-03-30T18:01:56
O000500,M00427,C000976,pending,,2025-12-11T03:58:12,2025-12-11T04:07:12
O000501,M00391,C015347,shipped,,2026-01-09T20:25:10,2026-01-09T21:22:10
O000502,M02233,C016594,shipped,,2025-05-01T05:29:51,2025-05-01T06:14:51
O000503,M00488,C000593,shipped,,2025-05-14T20:05:48,2025-05-14T20:54:48
O000504,M02389,C007947,shipped,,2024-11-30T06:13:42,2024-11-30T07:08:42
O000505,M03695,C008240,shipped,,2025-11-06T12:03:03,2025-11-06T13:58:03
O000506,M01157,C015718,shipped,,2025-03-14T06:17:19,2025-03-14T07:07:19
O000507,M04513,C014533,shipped,,2026-03-21T00:31:33,2026-03-21T01:12:33
O000508,M03677,C003814,shipped,,2025-02-01T20:18:43,2025-02-01T21:23:43
O000509,M01675,C002703,shipped,,2024-12-24T11:46:23,2024-12-24T12:50:23
O000510,M03001,C004622,shipped,,2026-03-22T16:31:06,2026-03-22T17:15:06
O000511,M00384,C017184,shipped,,2026-01-27T08:11:38,2026-01-27T08:32:38
O000512,M04122,C019735,shipped,,2025-09-13T21:23:13,2025-09-13T23:20:13
O000513,M03500,C005023,pending,,2025-06-20T17:00:32,2025-06-20T17:32:32
O000514,M00996,C000021,shipped,,2025-04-29T18:39:59,2025-04-29T18:46:59
O000515,M04543,C000629,shipped,false,2025-02-02T19:53:19,2025-02-02T20:20:19
O000516,M02635,C010944,shipped,,2025-05-21T05:34:40,2025-05-21T06:40:40
O000517,M00029,C010276,shipped,,2025-06-19T04:13:22,2025-06-19T04:42:22
O000518,M01198,C010230,shipped,,2025-09-06T22:35:00,2025-09-06T23:22:00
O000519,M03195,C005305,shipped,,2025-03-19T14:56:39,2025-03-19T15:38:39
O000520,M03659,C017262,cancelled,,2025-06-18T16:27:40,
O000521,M04156,C008868,pending,,2025-02-24T22:48:01,2025-02-25T00:22:01
O000522,M00331,C017720,shipped,,2025-05-28T18:27:08,2025-05-28T19:30:08
O000523,M02989,C001773,shipped,,2025-08-30T03:52:34,2025-08-30T05:39:34
O000524,M01583,C012281,shipped,,2025-08-28T11:09:35,2025-08-28T11:36:35
O000525,M00817,C015407,shipped,,2025-06-08T00:09:33,2025-06-08T00:35:33
O000526,M00182,C017941,shipped,,2025-05-03T07:42:14,2025-05-03T09:20:14
O000527,M01203,C008648,shipped,,2026-01-07T00:28:31,2026-01-07T01:25:31
O000528,M04407,C007444,shipped,,2025-07-27T07:05:24,2025-07-27T09:05:24
O000529,M00461,C009690,shipped,,2024-11-29T21:38:03,2024-11-29T22:58:03
O000530,M04674,C008686,shipped,,2025-08-30T08:28:00,2025-08-30T10:19:00
O000531,M04685,C007369,shipped,,2025-11-06T08:59:08,2025-11-06T09:01:08
O000532,M03153,C013963,shipped,,2026-03-17T04:54:22,2026-03-17T05:11:22
O000533,M01748,C013527,shipped,,2024-11-12T03:23:16,2024-11-12T04:04:16
O000534,M02682,C008271,shipped,,2024-12-21T07:47:22,2024-12-21T08:13:22
O000535,M02521,C013602,pending,,2026-01-18T21:35:57,2026-01-18T22:23:57
O000536,M00998,C014590,cancelled,,2025-12-13T20:52:27,
O000537,M01960,C011342,shipped,,2025-06-06T18:48:21,2025-06-06T19:03:21
O000538,M00855,C017718,shipped,,2026-01-11T04:40:32,2026-01-11T05:31:32
O000539,M03460,C004012,partially_shipped,,2025-11-28T17:44:35,2025-11-28T19:11:35
O000540,M03554,C017212,shipped,,2026-02-16T17:14:49,2026-02-16T18:25:49
O000541,M01053,C011126,shipped,,2024-12-17T04:46:58,2024-12-17T05:52:58
O000542,M01660,C017052,shipped,,2026-02-19T21:29:31,2026-02-19T21:43:31
O000543,M04792,C011503,partially_shipped,,2026-02-02T09:01:45,2026-02-02T09:14:45
O000544,M02140,C007040,pending,,2025-08-10T04:00:30,2025-08-10T05:31:30
O000545,M01310,C014335,shipped,,2026-01-29T00:55:48,2026-01-29T02:14:48
O000546,M02582,C006909,shipped,,2025-07-31T21:20:09,2025-07-31T22:33:09
O000547,M04213,C013517,shipped,,2024-12-19T19:33:46,2024-12-19T19:57:46
O000548,M00316,C003330,shipped,,2025-01-27T04:38:07,2025-01-27T06:03:07
O000549,M02560,C016165,shipped,,2026-03-02T23:53:18,2026-03-03T01:40:18
O000550,M03190,C001020,shipped,,2026-03-19T01:45:49,2026-03-19T02:12:49
O000551,M00764,C015391,shipped,,2025-04-30T04:25:08,2025-04-30T05:43:08
O000552,M01087,C002503,shipped,,2024-11-23T07:53:05,2024-11-23T08:36:05
O000553,M01581,C009542,shipped,,2026-03-03T13:52:54,2026-03-03T15:12:54
O000554,M04929,C018224,shipped,,2025-07-14T11:47:48,2025-07-14T13:34:48
O000555,M04335,C016439,partially_shipped,,2025-11-14T20:01:38,2025-11-14T20:09:38
O000556,M01099,C013713,shipped,,2026-01-09T20:19:33,2026-01-09T20:26:33
O000557,M01636,C000188,shipped,,2024-11-10T19:44:42,2024-11-10T20:46:42
O000558,M00502,C000837,shipped,false,2026-04-08T06:08:04,2026-04-08T08:03:04
O000559,M00865,C014870,shipped,,2024-11-04T19:37:13,2024-11-04T21:36:13
O000560,M04869,C014849,shipped,,2025-10-03T12:34:10,2025-10-03T14:18:10
O000561,M04427,C006653,shipped,,2024-12-13T09:09:45,2024-12-13T09:21:45
O000562,M01753,C013014,pending,,2024-12-22T10:09:48,2024-12-22T10:46:48
O000563,M03743,C017221,shipped,,2025-01-14T07:18:20,2025-01-14T07:55:20
O000564,M02542,C014535,shipped,,2025-11-29T09:39:53,2025-11-29T11:33:53
O000565,M01031,C015925,shipped,,2025-12-20T16:06:45,2025-12-20T17:18:45
O000566,M00340,C011045,shipped,,2026-03-11T00:37:12,2026-03-11T01:41:12
O000567,M04012,C012354,shipped,true,2026-01-20T06:07:54,2026-01-20T07:37:54
O000568,M02671,C010386,shipped,,2024-12-02T01:40:23,2024-12-02T03:17:23
O000569,M01553,C017778,shipped,,2025-03-06T02:18:15,2025-03-06T02:31:15
O000570,M02990,C007380,shipped,,2025-12-07T00:43:26,2025-12-07T02:40:26
O000571,M03195,C012781,shipped,true,2025-03-12T16:01:10,2025-03-12T16:25:10
O000572,M00555,C012246,pending,,2024-12-05T01:58:03,2024-12-05T03:03:03
O000573,M04668,C005366,shipped,,2025-01-03T21:00:18,2025-01-03T21:22:18
O000574,M02313,C015758,shipped,,2025-03-17T08:36:33,2025-03-17T10:19:33
O000575,M03195,C019462,shipped,,2024-11-04T02:48:17,2024-11-04T04:11:17
O000576,M02562,C000104,shipped,,2025-11-25T19:31:14,2025-11-25T19:42:14
O000577,M00742,C003774,shipped,,2025-10-14T09:16:31,2025-10-14T10:45:31
O000578,M02164,C003886,shipped,,2025-04-02T05:29:21,2025-04-02T05:48:21
O000579,M04938,C017390,shipped,,2025-04-11T04:59:47,2025-04-11T05:38:47
O000580,M02986,C005879,shipped,,2025-01-01T16:32:18,2025-01-01T18:02:18
O000581,M01054,C002228,shipped,,2025-06-14T13:04:10,2025-06-14T13:06:10
O000582,M04657,C000842,shipped,,2026-02-06T13:38:06,2026-02-06T15:12:06
O000583,M02209,C019955,shipped,,2026-03-21T00:13:25,2026-03-21T01:21:25
O000584,M01784,C017984,shipped,,2026-03-24T06:26:26,2026-03-24T06:51:26
O000585,M03339,C018574,partially_shipped,,2025-12-01T16:54:01,2025-12-01T17:55:01
O000586,M01282,C012226,shipped,,2025-02-23T07:09:47,2025-02-23T07:29:47
O000587,M03364,C010071,shipped,,2026-01-29T15:23:16,2026-01-29T17:20:16
O000588,M00605,C003434,shipped,,2025-01-14T23:10:25,2025-01-15T00:52:25
O000589,M03279,C013989,partially_shipped,,2025-06-20T16:29:20,2025-06-20T17:39:20
O000590,M02915,C007550,shipped,,2026-04-10T23:25:05,2026-04-11T01:01:05
O000591,M00064,C007911,shipped,,2026-03-25T15:04:30,2026-03-25T16:25:30
O000592,M03522,C016270,shipped,,2025-10-05T18:41:18,2025-10-05T19:05:18
O000593,M01203,C018310,shipped,,2026-02-22T13:01:12,2026-02-22T13:25:12
O000594,M01918,C017848,shipped,,2025-11-18T03:11:18,2025-11-18T04:38:18
O000595,M01158,C012610,partially_shipped,true,2025-07-28T23:53:52,2025-07-29T00:08:52
O000596,M00822,C019881,shipped,,2025-02-27T12:02:03,2025-02-27T14:02:03
O000597,M02850,C015493,shipped,,2026-02-26T23:46:31,2026-02-27T00:19:31
O000598,M01204,C010232,shipped,,2025-07-08T21:35:57,2025-07-08T21:41:57
O000599,M03128,C001366,shipped,,2025-05-23T18:24:11,2025-05-23T20:12:11
O000600,M01364,C016302,shipped,,2025-01-08T23:12:50,2025-01-08T23:52:50
O000601,M04014,C017568,partially_shipped,,2025-06-18T17:14:41,2025-06-18T18:31:41
O000602,M03214,C013468,shipped,,2025-10-15T07:38:03,2025-10-15T07:49:03
O000603,M04464,C016684,shipped,false,2025-01-13T05:58:40,2025-01-13T07:45:40
O000604,M04313,C005119,shipped,,2025-07-20T10:51:34,2025-07-20T10:57:34
O000605,M04074,C009918,partially_shipped,,2025-10-27T10:38:40,2025-10-27T12:20:40
O000606,M03368,C013884,shipped,,2025-12-19T22:35:21,2025-12-19T22:54:21
O000607,M01666,C007994,shipped,,2025-11-25T01:34:02,2025-11-25T02:48:02
O000608,M00739,C006685,shipped,,2025-06-09T21:36:49,2025-06-09T22:26:49
O000609,M02178,C006069,shipped,,2025-10-31T00:18:59,2025-10-31T00:36:59
O000610,M03602,C019422,shipped,,2026-04-03T04:12:48,2026-04-03T05:17:48
O000611,M03770,C013962,shipped,,2025-08-08T11:51:28,2025-08-08T12:43:28
O000612,M01464,C001222,shipped,,2025-03-08T14:04:27,2025-03-08T15:54:27
O000613,M02309,C019722,shipped,,2025-01-02T21:25:44,2025-01-02T22:06:44
O000614,M04755,C008028,shipped,,2025-11-06T06:52:51,2025-11-06T07:00:51
O000615,M04739,C014142,shipped,,2025-08-05T09:56:00,2025-08-05T10:46:00
O000616,M04123,C010414,shipped,,2025-08-10T15:49:13,2025-08-10T17:15:13
O000617,M00602,C000937,shipped,,2025-07-15T06:35:02,2025-07-15T06:47:02
O000618,M04136,C016630,shipped,,2025-03-16T11:29:09,2025-03-16T13:06:09
O000619,M03456,C002910,shipped,,2025-06-21T19:22:19,2025-06-21T19:26:19
O000620,M04066,C001904,shipped,,2025-08-06T07:13:32,2025-08-06T08:33:32
O000621,M03605,C017567,partially_shipped,,2025-05-12T08:53:20,2025-05-12T10:42:20
O000622,M04643,C015463,cancelled,,2025-12-24T09:42:56,
