shipment_id,order_id,shipped_at
S0000635,O000585,2025-12-11T16:54:01
S0000636,O000586,2025-03-07T07:09:47
S0000637,O000586,2025-03-24T07:09:47
S0000638,O000587,2026-02-04T15:23:16
S0000639,O000588,2025-01-19T23:10:25
S0000640,O000589,2025-06-22T16:29:20
S0000641,O000590,2026-04-22T23:25:05
S0000642,O000591,2026-03-27T15:04:30
S0000643,O000591,2026-05-01T00:00:00
S0000644,O000592,2025-10-16T18:41:18
S0000645,O000593,2026-03-08T13:01:12
S0000646,O000594,2025-11-23T03:11:18
S0000647,O000595,2025-08-01T23:53:52
S0000648,O000596,2025-03-11T12:02:03
S0000649,O000597,2026-03-12T23:46:31
S0000650,O000598,2025-07-20T21:35:57
S0000651,O000599,2025-05-27T18:24:11
S0000652,O000600,2025-01-16T23:12:50
S0000653,O000601,2025-06-27T17:14:41
S0000654,O000602,2025-10-24T07:38:03
S0000655,O000603,2025-01-27T05:58:40
S0000656,O000604,2025-07-30T10:51:34
S0000657,O000605,2025-11-03T10:38:40
S0000658,O000606,2025-12-23T22:35:21
S0000659,O000607,2025-11-26T01:34:02
S0000660,O000607,2026-01-05T01:34:02
S0000661,O000608,2025-06-19T21:36:49
S0000662,O000609,2025-11-04T00:18:59
S0000663,O000609,2025-12-29T00:18:59
S0000664,O000610,2026-04-06T04:12:48
S0000665,O000611,2025-08-20T11:51:28
S0000666,O000612,2025-03-19T14:04:27
S0000667,O000613,2025-01-14T21:25:44
S0000668,O000614,2025-11-20T06:52:51
S0000669,O000615,2025-08-07T09:56:00
S0000670,O000615,2025-09-23T09:56:00
S0000671,O000615,2025-09-17T09:56:00
S0000672,O000616,2025-08-23T15:49:13
S0000673,O000617,2025-07-26T06:35:02
S0000674,O000618,2025-03-26T11:29:09
S0000675,O000619,2025-06-24T19:22:19
S0000676,O000620,2025-08-18T07:13:32
S0000677,O000620,2025-09-21T07:13:32
S0000678,O000620,2025-09-02T07:13:32
S0000679,O000621,2025-05-23T08:53:20
S0000680,O000623,2024-11-21T06:21:03
S0000681,O000624,2025-02-08T03:13:16
S0000682,O000624,2025-03-10T03:13:16
S0000683,O000624,2025-03-04T03:13:16
S0000684,O000625,2024-12-30T12:02:42
S0000685,O000626,2026-01-14T15:21:30
S0000686,O000629,2025-12-09T07:37:19
S0000687,O000630,2025-06-20T15:19:04
S0000688,O000631,2025-02-25T03:42:45
S0000689,O000632,2025-11-06T12:05:56
S0000690,O000633,2026-03-01T13:46:13
S0000691,O000635,2025-03-27T00:44:57
S0000692,O000636,2025-01-04T21:57:28
S0000693,O000636,2025-03-02T21:57:28
S0000694,O000637,2025-09-25T19:23:19
S0000695,O000638,2025-11-10T22:29:29
S0000696,O000639,2026-01-31T20:04:44
S0000697,O000641,2025-04-03T11:01:54
S0000698,O000642,2026-02-10T18:10:46
S0000699,O000643,2025-08-30T10:59:40
S0000700,O000644,2026-02-08T01:59:11
S0000701,O000644,2026-04-07T01:59:11
S0000702,O000645,2025-02-07T16:53:03
S0000703,O000646,2026-02-02T05:31:20
S0000704,O000647,2025-06-27T09:59:26
S0000705,O000648,2026-03-12T22:27:22
S0000706,O000649,2025-08-14T21:19:07
S0000707,O000650,2025-07-02T07:40:47
S0000708,O000651,2025-01-28T02:56:20
S0000709,O000652,2025-05-21T00:26:23
S0000710,O000653,2026-02-18T07:03:23
S0000711,O000654,2024-12-31T11:33:05
S0000712,O000654,2025-01-27T11:33:05
S0000713,O000655,2025-06-27T22:47:54
S0000714,O000656,2025-10-03T05:25:32
S0000715,O000658,2025-05-07T09:52:47
S0000716,O000659,2026-03-21T23:52:52
S0000717,O000660,2024-11-13T20:12:23
S0000718,O000661,2025-05-14T14:05:25
S0000719,O000663,2025-05-11T22:02:53
S0000720,O000664,2025-05-04T18:15:24
S0000721,O000665,2025-01-01T00:42:08
S0000722,O000667,2025-12-14T00:43:16
S0000723,O000667,2026-01-10T00:43:16
S0000724,O000668,2024-11-19T18:57:47
S0000725,O000669,2024-12-17T11:04:15
S0000726,O000670,2024-12-23T05:30:39
S0000727,O000671,2026-01-19T15:02:58
S0000728,O000672,2025-08-29T18:06:10
S0000729,O000673,2025-01-19T18:57:25
S0000730,O000674,2026-02-28T09:55:54
S0000731,O000675,2025-11-19T17:51:57
S0000732,O000676,2025-10-27T01:12:28
S0000733,O000677,2025-02-04T04:09:11
S0000734,O000678,2025-01-14T23:18:15
S0000735,O000680,2025-06-10T02:22:03
S0000736,O000683,2025-01-07T14:18:19
S0000737,O000684,2025-04-09T13:09:58
S0000738,O000685,2025-06-17T16:28:52
S0000739,O000686,2025-12-01T00:10:02
S0000740,O000687,2025-03-26T20:25:51
S0000741,O000687,2025-04-22T20:25:51
S0000742,O000687,2025-05-21T20:25:51
S0000743,O000688,2025-08-22T20:14:08
S0000744,O000689,2026-02-13T07:37:46
S0000745,O000690,2025-10-19T10:18:23
S0000746,O000692,2024-12-06T00:06:56
S0000747,O000693,2025-11-18T06:16:57
S0000748,O000695,2025-11-03T14:32:12
S0000749,O000696,2025-03-13T18:01:44
S0000750,O000697,2026-02-08T01:22:41
S0000751,O000698,2025-11-26T06:01:42
S0000752,O000699,2025-05-22T19:44:48
S0000753,O000700,2024-12-11T00:26:47
S0000754,O000701,2025-07-11T03:54:22
S0000755,O000702,2025-11-16T07:07:22
S0000756,O000703,2025-09-20T04:48:54
S0000757,O000704,2025-04-19T11:01:54
S0000758,O000705,2025-07-07T19:39:27
S0000759,O000706,2025-03-30T13:36:42
S0000760,O000707,2026-03-25T15:34:45
S0000761,O000708,2025-05-08T18:55:24
S0000762,O000709,2025-11-06T11:24:13
S0000763,O000710,2025-03-19T18:18:49
S0000764,O000711,2024-11-20T11:16:16
S0000765,O000712,2026-03-01T23:19:40
S0000766,O000712,2026-03-28T23:19:40
S0000767,O000713,2024-12-09T18:58:13
S0000768,O000715,2025-11-03T10:38:08
S0000769,O000716,2025-04-20T04:10:07
S0000770,O000717,2025-09-22T11:29:17
S0000771,O000718,2025-11-12T17:46:00
S0000772,O000719,2025-02-11T09:24:31
S0000773,O000720,2025-02-18T02:16:17
S0000774,O000721,2026-01-10T03:38:23
S0000775,O000723,2025-04-25T08:38:16
S0000776,O000724,2025-02-10T00:05:35
S0000777,O000725,2025-04-09T23:38:55
S0000778,O000726,2024-12-20T06:47:51
S0000779,O000727,2025-04-02T17:50:04
S0000780,O000728,2026-04-20T13:32:40
S0000781,O000730,2024-11-30T18:04:18
S0000782,O000731,2026-02-26T21:56:25
S0000783,O000732,2026-04-23T20:32:38
S0000784,O000733,2025-04-19T16:51:24
S0000785,O000734,2025-06-22T02:09:20
S0000786,O000734,2025-08-20T02:09:20
S0000787,O000734,2025-07-10T02:09:20
S0000788,O000735,2026-04-19T20:34:10
S0000789,O000736,2025-05-31T07:12:10
S0000790,O000737,2025-07-26T22:58:03
S0000791,O000738,2025-05-17T05:48:08
S0000792,O000739,2025-10-06T15:17:43
S0000793,O000740,2025-10-27T23:09:31
S0000794,O000741,2025-02-03T17:37:41
S0000795,O000744,2025-12-29T16:18:16
S0000796,O000745,2025-08-23T08:17:06
S0000797,O000745,2025-10-10T08:17:06
S0000798,O000747,2026-03-11T15:34:57
S0000799,O000748,2025-05-25T01:23:07
S0000800,O000748,2025-07-06T01:23:07
S0000801,O000748,2025-06-17T01:23:07
S0000802,O000749,2025-03-31T15:17:20
S0000803,O000750,2026-04-09T01:13:25
S0000804,O000750,2026-05-01T00:00:00
S0000805,O000750,2026-05-01T00:00:00
S0000806,O000751,2025-04-16T04:20:29
S0000807,O000752,2025-03-15T05:15:40
S0000808,O000753,2025-04-01T23:58:48
S0000809,O000754,2026-03-06T10:12:12
S0000810,O000755,2025-04-10T08:24:31
S0000811,O000756,2024-11-10T10:30:20
S0000812,O000757,2024-12-23T22:53:57
S0000813,O000758,2025-06-04T04:50:53
S0000814,O000759,2024-11-13T22:19:50
S0000815,O000760,2025-06-05T01:27:01
S0000816,O000761,2025-05-31T20:21:31
S0000817,O000763,2026-03-10T15:47:39
S0000818,O000764,2026-04-02T09:05:15
S0000819,O000764,2026-04-19T09:05:15
S0000820,O000764,2026-05-01T00:00:00
S0000821,O000765,2025-04-12T20:04:50
S0000822,O000766,2024-12-05T08:12:54
S0000823,O000766,2024-12-24T08:12:54
S0000824,O000767,2025-10-14T01:02:20
S0000825,O000768,2026-02-07T21:37:07
S0000826,O000769,2025-07-24T15:09:13
S0000827,O000770,2025-01-16T04:17:55
S0000828,O000771,2025-06-05T03:23:15
S0000829,O000772,2025-03-20T23:45:04
S0000830,O000773,2025-01-01T14:56:32
S0000831,O000774,2025-08-03T10:01:55
S0000832,O000775,2025-07-24T22:47:50
S0000833,O000776,2025-05-29T10:16:56
S0000834,O000777,2026-03-06T16:34:17
S0000835,O000778,2026-04-02T00:24:03
S0000836,O000779,2025-05-15T16:30:30
S0000837,O000779,2025-07-04T16:30:30
S0000838,O000779,2025-07-11T16:30:30
S0000839,O000780,2024-12-31T10:12:46
S0000840,O000781,2025-10-28T20:35:49
S0000841,O000782,2025-04-25T08:23:32
S0000842,O000783,2025-05-08T06:34:54
S0000843,O000784,2025-03-15T12:15:16
S0000844,O000785,2025-11-01T08:17:37
S0000845,O000786,2025-12-20T12:45:33
S0000846,O000787,2024-12-11T13:07:53
S0000847,O000788,2025-04-11T08:24:05
S0000848,O000789,2024-12-27T13:46:39
S0000849,O000790,2026-03-25T07:32:18
S0000850,O000791,2026-01-08T13:31:32
S0000851,O000792,2025-05-02T01:46:31
S0000852,O000793,2025-01-05T03:23:09
S0000853,O000794,2025-10-23T00:45:07
S0000854,O000795,2025-03-10T06:01:52
S0000855,O000797,2025-09-01T20:42:19
S0000856,O000798,2025-10-22T03:31:24
S0000857,O000799,2026-01-26T03:27:56
S0000858,O000800,2025-08-04T11:58:34
S0000859,O000801,2024-12-30T04:57:50
S0000860,O000803,2025-04-09T23:07:08
S0000861,O000804,2026-02-25T23:59:22
S0000862,O000805,2025-01-16T05:46:19
S0000863,O000806,2025-08-18T19:36:41
S0000864,O000807,2025-02-27T15:00:03
S0000865,O000808,2025-10-05T05:25:38
S0000866,O000809,2025-10-22T07:43:17
S0000867,O000810,2026-03-12T16:09:31
S0000868,O000811,2025-01-24T10:36:17
S0000869,O000812,2025-10-03T16:18:45
S0000870,O000813,2026-02-16T00:16:50
S0000871,O000814,2025-08-03T16:39:07
S0000872,O000815,2025-08-08T03:48:25
S0000873,O000816,2025-02-18T15:03:48
S0000874,O000818,2025-03-15T05:56:15
S0000875,O000819,2025-12-01T05:25:27
S0000876,O000820,2026-04-23T03:46:14
S0000877,O000821,2025-06-30T14:19:57
S0000878,O000822,2025-09-29T04:26:10
S0000879,O000822,2025-10-26T04:26:10
S0000880,O000823,2025-08-20T15:36:52
S0000881,O000824,2025-07-25T08:50:56
S0000882,O000826,2026-01-09T03:17:01
S0000883,O000827,2025-12-20T17:24:40
S0000884,O000828,2025-05-23T16:21:27
S0000885,O000829,2025-09-15T12:39:17
S0000886,O000830,2025-08-10T07:59:46
S0000887,O000831,2025-12-03T06:24:46
S0000888,O000832,2026-01-24T04:41:38
S0000889,O000833,2025-10-03T20:05:54
S0000890,O000834,2026-02-15T21:08:24
S0000891,O000835,2025-03-27T22:34:47
S0000892,O000836,2024-11-22T14:56:42
S0000893,O000837,2026-01-07T12:25:48
S0000894,O000838,2025-07-22T21:58:39
S0000895,O000839,2025-01-06T23:16:35
S0000896,O000840,2025-10-27T03:26:51
S0000897,O000840,2025-12-15T03:26:51
S0000898,O000840,2025-12-25T03:26:51
S0000899,O000841,2025-08-28T18:20:13
S0000900,O000842,2025-03-27T17:58:55
S0000901,O000843,2026-03-15T21:18:42
S0000902,O000843,2026-05-01T00:00:00
S0000903,O000843,2026-05-01T00:00:00
S0000904,O000844,2025-03-27T11:04:43
S0000905,O000845,2025-05-01T13:56:57
S0000906,O000846,2025-10-01T20:53:58
S0000907,O000847,2025-10-04T10:38:53
S0000908,O000848,2025-07-24T21:09:07
S0000909,O000849,2025-03-23T19:57:32
S0000910,O000850,2025-01-13T02:04:25
S0000911,O000850,2025-01-30T02:04:25
S0000912,O000850,2025-03-06T02:04:25
S0000913,O000851,2026-01-14T23:54:01
S0000914,O000851,2026-03-02T23:54:01
S0000915,O000852,2025-09-30T12:03:18
S0000916,O000852,2025-11-09T12:03:18
S0000917,O000852,2025-10-21T12:03:18
S0000918,O000853,2025-04-15T04:04:39
S0000919,O000854,2026-01-15T21:09:48
S0000920,O000854,2026-03-09T21:09:48
S0000921,O000854,2026-03-07T21:09:48
S0000922,O000855,2025-03-14T04:36:13
S0000923,O000857,2025-07-25T11:14:46
S0000924,O000860,2025-04-09T11:54:21
S0000925,O000862,2025-12-15T17:39:12
S0000926,O000863,2026-02-20T13:53:17
S0000927,O000864,2025-12-22T20:25:07
S0000928,O000865,2025-04-01T12:51:28
S0000929,O000866,2024-11-08T20:15:58
S0000930,O000867,2025-10-25T07:06:29
S0000931,O000868,2025-05-14T13:34:57
S0000932,O000869,2025-05-29T23:43:58
S0000933,O000870,2026-03-22T13:50:55
S0000934,O000871,2025-02-22T14:58:40
S0000935,O000871,2025-04-06T14:58:40
S0000936,O000872,2025-02-21T17:33:56
S0000937,O000873,2024-12-04T13:43:53
S0000938,O000874,2026-04-21T07:51:41
S0000939,O000875,2024-12-07T22:16:12
S0000940,O000876,2025-06-20T08:51:03
S0000941,O000878,2026-01-07T08:13:06
S0000942,O000879,2025-09-07T09:40:44
S0000943,O000879,2025-11-04T09:40:44
S0000944,O000880,2025-04-30T19:00:28
S0000945,O000881,2025-11-16T18:52:07
S0000946,O000881,2025-12-24T18:52:07
S0000947,O000881,2025-12-19T18:52:07
S0000948,O000882,2025-08-22T11:33:38
S0000949,O000882,2025-09-10T11:33:38
S0000950,O000883,2025-10-05T14:43:18
S0000951,O000884,2025-06-11T09:12:40
S0000952,O000886,2025-05-14T19:19:12
S0000953,O000886,2025-06-02T19:19:12
S0000954,O000887,2025-03-03T12:47:26
S0000955,O000888,2025-10-10T23:48:39
S0000956,O000889,2025-03-04T13:24:58
S0000957,O000890,2025-05-13T20:06:50
S0000958,O000891,2025-06-07T13:08:30
S0000959,O000892,2025-08-31T01:04:09
S0000960,O000893,2025-04-27T16:46:30
S0000961,O000894,2025-12-13T18:16:09
S0000962,O000895,2025-01-18T16:49:40
S0000963,O000896,2025-04-10T16:43:17
S0000964,O000897,2026-01-31T04:21:10
S0000965,O000897,2026-03-09T04:21:10
S0000966,O000898,2025-03-24T18:53:25
S0000967,O000898,2025-04-27T18:53:25
S0000968,O000901,2025-03-08T07:17:43
S0000969,O000902,2025-10-09T21:37:25
S0000970,O000903,2024-11-23T22:33:08
S0000971,O000904,2025-08-02T21:25:51
S0000972,O000905,2026-02-07T08:58:18
S0000973,O000905,2026-03-23T08:58:18
S0000974,O000906,2025-09-04T19:40:02
S0000975,O000907,2026-04-22T22:46:12
S0000976,O000908,2025-09-13T11:18:46
S0000977,O000909,2025-07-27T18:09:27
S0000978,O000910,2025-09-16T09:05:46
S0000979,O000911,2025-06-17T18:50:42
S0000980,O000911,2025-08-03T18:50:42
S0000981,O000912,2025-04-18T20:18:36
S0000982,O000913,2026-02-26T09:26:50
S0000983,O000914,2024-12-25T23:35:32
S0000984,O000915,2025-12-27T05:46:54
S0000985,O000916,2025-12-08T10:15:01
S0000986,O000917,2025-07-31T12:57:50
S0000987,O000918,2025-06-09T14:38:55
S0000988,O000919,2025-02-10T11:04:18
S0000989,O000920,2025-04-15T08:21:42
S0000990,O000920,2025-05-04T08:21:42
S0000991,O000920,2025-05-30T08:21:42
S0000992,O000921,2025-02-18T07:51:08
S0000993,O000923,2025-12-08T18:25:30
S0000994,O000924,2025-12-01T13:21:09
S0000995,O000925,2025-03-29T14:01:40
S0000996,O000926,2025-04-19T03:17:45
S0000997,O000927,2026-03-03T18:15:26
S0000998,O000928,2025-11-13T01:12:55
S0000999,O000928,2025-12-01T01:12:55
S0001000,O000929,2025-03-18T22:05:18
S0001001,O000930,2026-04-07T21:46:44
S0001002,O000931,2026-03-31T02:49:26
S0001003,O000933,2025-03-09T03:56:32
S0001004,O000934,2025-03-12T09:19:16
S0001005,O000936,2026-03-23T09:55:10
S0001006,O000938,2025-12-25T20:58:12
S0001007,O000939,2025-11-21T08:47:29
S0001008,O000940,2024-12-08T17:33:15
S0001009,O000941,2026-03-13T19:51:16
S0001010,O000942,2025-07-17T10:37:39
S0001011,O000943,2025-10-02T10:14:12
S0001012,O000944,2026-03-27T04:26:33
S0001013,O000944,2026-04-21T04:26:33
S0001014,O000944,2026-05-01T00:00:00
S0001015,O000945,2025-12-16T06:16:29
S0001016,O000946,2025-07-21T05:42:17
S0001017,O000947,2024-12-26T12:59:06
S0001018,O000948,2025-01-27T05:37:56
S0001019,O000949,2025-11-21T08:29:22
S0001020,O000950,2025-04-17T07:57:06
S0001021,O000951,2025-10-05T06:50:33
S0001022,O000952,2025-03-16T16:44:35
S0001023,O000953,2026-03-11T15:23:48
S0001024,O000956,2025-07-31T08:06:30
S0001025,O000957,2025-06-16T00:29:44
S0001026,O000959,2025-06-24T19:42:07
S0001027,O000960,2025-03-20T23:12:42
S0001028,O000961,2026-01-22T18:02:26
S0001029,O000962,2026-04-05T13:16:42
S0001030,O000964,2026-02-07T02:30:42
S0001031,O000965,2025-07-05T14:06:05
S0001032,O000967,2026-02-01T14:20:00
S0001033,O000969,2024-12-04T01:51:29
S0001034,O000970,2026-01-12T00:19:53
S0001035,O000970,2026-03-12T00:19:53
S0001036,O000970,2026-02-18T00:19:53
S0001037,O000971,2026-04-22T21:03:28
S0001038,O000972,2025-04-14T20:43:33
S0001039,O000974,2025-01-14T09:06:05
S0001040,O000974,2025-02-19T09:06:05
S0001041,O000974,2025-01-29T09:06:05
S0001042,O000975,2025-10-25T21:50:29
S0001043,O000976,2024-12-01T20:47:53
S0001044,O000977,2025-02-12T15:38:36
S0001045,O000978,2025-01-21T11:02:23
S0001046,O000979,2025-05-01T09:18:06
S0001047,O000980,2025-04-16T16:44:22
S0001048,O000981,2025-01-30T16:54:01
S0001049,O000982,2025-02-22T07:38:10
S0001050,O000982,2025-03-21T07:38:10
S0001051,O000982,2025-03-20T07:38:10
S0001052,O000983,2025-12-22T17:33:01
S0001053,O000983,2026-01-11T17:33:01
S0001054,O000983,2026-02-18T17:33:01
S0001055,O000984,2025-02-11T14:28:19
S0001056,O000985,2025-10-21T12:32:54
S0001057,O000985,2025-11-24T12:32:54
S0001058,O000986,2026-01-08T11:13:43
S0001059,O000987,2026-03-21T00:47:00
S0001060,O000988,2025-03-15T04:46:36
S0001061,O000990,2025-10-20T11:41:05
S0001062,O000991,2026-03-27T12:23:33
S0001063,O000992,2025-01-06T19:46:01
S0001064,O000993,2025-10-21T15:36:37
S0001065,O000994,2026-03-14T23:03:36
S0001066,O000995,2025-03-17T02:37:58
S0001067,O000996,2025-12-01T23:44:11
S0001068,O000997,2025-11-01T04:22:26
S0001069,O000999,2026-04-10T22:50:04
S0001070,O001000,2025-08-12T17:52:29
S0001071,O001002,2024-11-09T02:10:31
S0001072,O001003,2025-10-15T21:53:32
S0001073,O001003,2025-10-30T21:53:32
S0001074,O001004,2026-02-28T05:07:42
S0001075,O001005,2025-01-23T09:47:58
S0001076,O001006,2025-05-22T02:50:23
S0001077,O001007,2025-01-01T11:40:25
S0001078,O001008,2025-03-07T18:43:14
S0001079,O001009,2025-07-09T21:59:42
S0001080,O001010,2025-10-30T22:06:47
S0001081,O001011,2025-11-11T06:16:06
S0001082,O001012,2026-02-24T07:30:55
S0001083,O001012,2026-04-07T07:30:55
S0001084,O001013,2025-04-22T17:57:14
S0001085,O001014,2025-01-20T15:25:45
S0001086,O001015,2025-03-16T21:47:44
S0001087,O001016,2025-09-30T18:55:48
S0001088,O001017,2024-11-17T00:35:37
S0001089,O001018,2025-05-08T06:59:17
S0001090,O001019,2026-01-18T17:37:55
S0001091,O001021,2025-08-04T11:19:02
S0001092,O001022,2025-06-02T16:37:52
S0001093,O001023,2025-01-25T01:30:11
S0001094,O001024,2025-10-22T00:19:33
S0001095,O001025,2025-02-02T18:39:25
S0001096,O001026,2025-08-23T02:08:17
S0001097,O001027,2025-10-19T22:32:57
S0001098,O001028,2025-09-13T03:35:34
S0001099,O001030,2025-08-21T02:13:18
S0001100,O001031,2025-11-15T08:24:19
S0001101,O001032,2026-03-03T03:05:57
S0001102,O001033,2025-06-29T20:29:05
S0001103,O001034,2025-04-05T04:00:18
S0001104,O001036,2025-04-01T02:33:12
S0001105,O001037,2025-01-29T20:04:24
S0001106,O001037,2025-03-23T20:04:24
S0001107,O001038,2025-11-17T12:34:42
S0001108,O001039,2025-11-24T08:36:08
S0001109,O001041,2024-12-09T02:34:06
S0001110,O001042,2025-12-13T10:52:01
S0001111,O001043,2026-03-08T04:32:04
S0001112,O001044,2025-07-03T00:05:25
S0001113,O001045,2025-02-02T21:29:22
S0001114,O001047,2025-08-23T15:47:32
S0001115,O001048,2025-12-26T08:16:31
S0001116,O001049,2025-07-23T13:47:17
S0001117,O001050,2025-01-01T09:24:14
S0001118,O001051,2025-12-24T21:01:58
S0001119,O001052,2026-01-17T22:14:27
S0001120,O001053,2025-01-14T12:23:44
S0001121,O001054,2025-02-26T18:57:02
S0001122,O001055,2025-05-01T09:32:55
S0001123,O001057,2026-04-16T21:19:37
S0001124,O001058,2025-01-14T01:49:11
S0001125,O001059,2025-05-10T00:38:42
S0001126,O001060,2025-02-28T04:16:49
S0001127,O001061,2024-12-13T05:54:22
S0001128,O001062,2025-12-07T10:27:14
S0001129,O001062,2026-01-18T10:27:14
S0001130,O001062,2025-12-24T10:27:14
S0001131,O001063,2025-08-12T12:42:17
S0001132,O001066,2025-10-09T15:22:40
S0001133,O001067,2026-03-27T20:05:16
S0001134,O001068,2026-01-09T22:03:21
S0001135,O001068,2026-02-12T22:03:21
S0001136,O001069,2026-02-03T17:28:31
S0001137,O001070,2026-03-20T20:59:07
S0001138,O001071,2025-03-17T16:54:04
S0001139,O001072,2025-07-29T03:07:17
S0001140,O001072,2025-09-21T03:07:17
S0001141,O001072,2025-09-01T03:07:17
S0001142,O001073,2025-09-18T06:17:29
S0001143,O001074,2025-05-06T09:12:43
S0001144,O001076,2025-12-07T13:19:28
S0001145,O001077,2025-07-02T21:26:12
S0001146,O001078,2025-02-08T14:25:19
S0001147,O001079,2024-11-13T07:27:22
S0001148,O001080,2026-01-06T23:19:16
S0001149,O001081,2025-04-27T14:28:28
S0001150,O001082,2025-11-15T07:47:26
S0001151,O001083,2025-02-16T00:28:41
S0001152,O001083,2025-03-23T00:28:41
S0001153,O001084,2025-09-29T02:34:57
S0001154,O001085,2025-05-30T08:33:38
S0001155,O001086,2026-02-20T23:27:32
S0001156,O001087,2025-10-27T12:15:16
S0001157,O001088,2025-12-19T22:00:24
S0001158,O001089,2025-03-24T03:24:27
S0001159,O001090,2025-06-15T17:50:28
S0001160,O001091,2025-03-26T05:07:12
S0001161,O001092,2025-12-11T05:27:54
S0001162,O001093,2025-07-05T11:17:15
S0001163,O001094,2025-03-11T00:17:11
S0001164,O001095,2025-03-18T18:11:28
S0001165,O001096,2025-10-04T22:32:55
S0001166,O001097,2025-03-25T07:31:40
S0001167,O001098,2025-12-12T08:48:53
S0001168,O001098,2026-01-07T08:48:53
S0001169,O001099,2026-03-25T05:10:50
S0001170,O001099,2026-04-14T05:10:50
S0001171,O001099,2026-04-28T05:10:50
S0001172,O001101,2026-01-21T17:59:03
S0001173,O001102,2025-09-29T20:13:33
S0001174,O001103,2026-03-19T05:45:12
S0001175,O001104,2025-07-25T07:45:10
S0001176,O001105,2026-02-16T06:27:37
S0001177,O001106,2024-11-27T00:05:57
S0001178,O001107,2026-01-18T16:43:08
S0001179,O001108,2026-04-06T04:18:40
S0001180,O001109,2025-12-11T13:23:50
S0001181,O001110,2026-03-02T12:46:47
S0001182,O001111,2026-03-13T01:50:28
S0001183,O001112,2025-11-16T10:58:37
S0001184,O001112,2026-01-03T10:58:37
S0001185,O001113,2026-04-05T04:51:53
S0001186,O001114,2025-06-01T20:41:52
S0001187,O001115,2025-05-16T22:27:11
S0001188,O001116,2025-09-11T17:49:17
S0001189,O001116,2025-10-16T17:49:17
S0001190,O001117,2025-07-05T10:49:56
S0001191,O001118,2025-10-05T07:32:33
S0001192,O001118,2025-10-28T07:32:33
S0001193,O001119,2025-12-15T13:35:17
S0001194,O001121,2025-09-07T02:13:46
S0001195,O001122,2025-04-27T16:46:23
S0001196,O001124,2025-10-18T08:47:34
S0001197,O001125,2025-10-25T22:56:40
S0001198,O001126,2024-12-12T19:43:16
S0001199,O001127,2025-06-19T03:18:02
S0001200,O001128,2025-09-27T07:24:29
S0001201,O001129,2026-04-16T20:52:19
S0001202,O001130,2024-12-03T03:49:07
S0001203,O001131,2026-04-11T18:09:38
S0001204,O001132,2025-02-12T08:46:45
S0001205,O001133,2025-05-06T01:43:44
S0001206,O001133,2025-06-27T01:43:44
S0001207,O001134,2025-02-19T06:13:38
S0001208,O001136,2025-08-01T19:12:39
S0001209,O001137,2024-12-22T16:22:29
S0001210,O001139,2025-04-21T01:05:22
S0001211,O001140,2025-07-03T07:36:54
S0001212,O001142,2025-07-07T14:37:16
S0001213,O001143,2025-01-03T21:03:21
S0001214,O001143,2025-01-24T21:03:21
S0001215,O001143,2025-02-12T21:03:21
S0001216,O001144,2025-08-06T07:46:23
